effective_disposals,disposal_efficiency_percentage,clangers,free_kicks_for,free_kicks_against,one_percenters,bounces,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,intercepts,tackles_inside_fifty,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,intercept_marks,marks_on_lead,pressure_acts,rating_points,score_launches,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,match_outcome_Loss,match_outcome_Win,player_position_final_C,player_position_final_F,player_position_final_HB,player_position_final_HF,player_position_final_INT,player_position_final_RK,player_position_final_W,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
16,80,5,1,4,7,0,95,50,72,0,0,2,299,10,0,7,7,0,7,0,0,9,10.2,2,6,6,12,9,66,0,0,0,0,43,0,1,0,0,0,0,0,0,0,-0.049835436046123505,Tom Doedee,0,16016,13,Adelaide,2021,43,0
4,57,1,1,0,1,0,76,52,42,0,1,3,130,0,2,4,2,1,2,0,0,28,4.8,0,0,34,12,6,48,0,0,0,0,20,1,0,0,0,0,1,0,0,0,-0.0013586105778813362,Jake Aarts,0,15924,6,Richmond,2021,29,0
11,73,1,0,1,2,0,88,93,101,0,0,8,218,1,3,3,6,1,2,0,0,18,17.6,0,2,85,10,22,142,0,0,0,0,137,0,1,0,0,0,1,0,0,0,0.1206137090921402,Daniel McStay,0,16092,22,Brisbane Lions,2021,9,0
12,75,2,1,0,5,0,93,64,78,0,0,4,175,7,0,3,8,0,4,2,0,3,6.7,1,4,27,10,11,76,0,0,0,0,55,0,1,0,0,0,0,0,0,0,-0.003686056239530444,Alex Pearce,0,16015,13,Fremantle,2021,26,0
24,75,1,3,0,3,0,78,130,139,3,2,6,287,4,0,13,6,1,6,1,0,26,15.7,1,1,19,5,12,77,1,1,2,0,167,1,0,1,0,0,0,0,0,0,1.481350064277649,Ollie Wines,0,15952,9,Port Adelaide,2021,3,1
8,57,6,1,0,7,0,86,73,70,0,0,1,313,9,0,11,6,0,5,1,0,13,5.2,0,5,0,7,12,79,0,0,0,0,124,0,0,0,0,1,0,0,0,0,0.03363105654716492,Sam Frost,0,16056,18,Hawthorn,2021,20,0
18,82,3,1,1,1,0,81,87,92,0,4,10,291,1,0,12,4,0,6,0,1,20,10.2,1,0,67,16,15,106,0,0,0,0,231,0,1,1,0,0,0,0,0,0,0.08384944498538971,Callan Ward,0,15931,7,Greater Western Sydney,2021,15,0
11,73,2,1,0,1,0,81,90,100,0,3,4,311,0,0,9,8,1,3,0,2,10,8,0,0,4,11,12,83,0,0,0,0,53,1,0,0,1,0,0,0,0,0,0.10735831409692764,Daniel Lloyd,0,15951,9,Greater Western Sydney,2021,15,0
5,50,5,1,2,0,0,85,65,59,0,1,7,266,0,0,0,5,1,3,0,0,6,6.6,1,0,28,14,9,68,0,0,0,0,146,1,0,0,1,0,0,0,0,0,0.013584325090050697,Levi Casboult,0,15915,5,Carlton,2021,26,0
10,71,0,1,0,0,0,84,95,95,0,0,10,268,0,1,2,7,1,3,0,1,16,14.4,0,0,40,10,15,100,0,0,7,0,37,0,1,0,1,0,0,0,0,0,1.9434798955917358,Ben King,0,15922,6,Gold Coast,2021,2,2
20,87,3,1,2,8,0,91,90,116,0,0,2,465,11,0,1,16,0,4,5,0,2,18.7,1,4,4,9,12,81,0,0,5,0,168,1,0,0,0,1,0,0,0,0,0.36288198828697205,Nick Vlastuin,0,16018,13,Richmond,2021,9,0
6,75,2,1,1,5,0,67,33,32,0,0,1,209,3,0,6,3,0,0,0,0,6,5.2,0,3,16,15,12,87,0,0,0,0,15,0,1,0,0,0,0,0,0,0,-0.009312395937740803,Brandon Zerk-Thatcher,0,15984,11,Essendon,2021,37,0
13,87,0,0,0,6,0,90,53,72,0,0,3,213,5,0,12,6,0,4,1,0,15,11.5,2,4,19,6,12,78,0,0,0,0,38,1,0,0,0,1,0,0,0,0,-0.0264416616410017,Jack Madgen,0,16084,21,Collingwood,2021,40,0
10,83,3,3,1,5,0,88,57,77,0,0,1,209,5,0,5,9,0,2,2,0,6,9.3,1,5,16,11,11,77,0,0,0,0,91,1,0,0,0,0,0,0,0,0,-0.003254625480622053,Tom Barrass,0,15962,10,West Coast,2021,27,0
4,57,1,0,0,3,0,70,52,68,0,1,2,17,1,3,8,2,3,4,0,0,22,5.5,0,1,1,14,11,80,0,0,0,0,7,1,0,0,0,1,0,0,0,0,-0.03764243796467781,Thomas Berry,0,15885,2,Brisbane Lions,2021,38,0
14,88,2,1,2,7,0,74,65,87,0,1,4,176,6,0,1,6,0,3,4,0,4,10.7,2,6,29,7,7,49,0,0,0,0,91,1,0,0,1,0,0,0,0,0,-0.014450689777731895,Jonathon Ceglar,0,15890,2,Hawthorn,2021,38,0
18,82,2,0,2,5,0,91,113,122,0,0,2,448,9,0,10,13,0,3,5,0,11,19.7,1,5,1,6,11,72,0,0,1,0,190,1,0,0,0,1,0,0,0,0,0.5362439751625061,Jeremy Howe,0,15893,3,Collingwood,2021,8,0
14,74,3,0,0,5,1,80,73,67,0,2,5,506,5,0,6,11,0,4,1,0,9,13.7,2,3,14,9,11,75,0,0,0,0,131,1,0,0,0,1,0,0,0,0,0.09771734476089478,Adam Saad,0,16102,23,Carlton,2021,15,0
2,67,0,2,0,0,0,33,13,12,0,0,0,35,0,0,2,1,0,0,0,0,3,1.6,0,0,17,14,11,80,0,0,0,0,9,0,1,0,0,0,0,0,0,1,-0.01753101497888565,Nathan Murphy,0,16019,13,Collingwood,2021,37,0
15,71,2,0,0,1,3,80,77,79,0,1,3,370,5,0,5,9,0,7,1,0,7,11.5,1,1,87,10,21,136,0,0,0,0,92,0,1,0,0,0,0,0,0,1,0.012468401342630386,Oliver Florent,0,16099,23,Sydney,2021,19,0
24,80,3,2,2,2,0,82,101,106,4,3,10,393,2,0,11,9,0,7,0,0,27,15.7,3,1,59,12,20,132,0,0,3,0,126,0,1,1,0,0,0,0,0,0,0.5391997694969177,Dom Sheed,0,15937,7,West Coast,2021,5,0
7,88,3,0,3,1,1,78,39,49,1,0,4,159,0,1,2,5,0,1,0,1,10,6.5,0,0,1,7,11,73,0,1,0,0,130,0,1,0,0,0,1,0,0,0,0.08374010771512985,Charlie Cameron,0,15893,3,Brisbane Lions,2021,15,0
10,67,1,0,0,3,0,79,49,57,0,2,4,337,3,0,8,4,0,6,1,0,15,7.9,1,2,19,6,13,84,0,0,0,0,17,0,1,0,0,0,0,0,0,1,-0.0010265768505632877,Xavier O'Halloran,0,16079,21,Greater Western Sydney,2021,36,0
11,73,1,0,0,0,0,78,48,68,1,2,5,133,3,0,13,4,0,6,0,0,16,7.8,1,0,13,7,15,97,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0.07829468697309494,Sam Durham,0,16085,21,Essendon,2021,15,0
11,61,2,1,0,0,0,80,87,70,0,0,5,410,2,0,2,8,1,2,0,2,12,11.7,0,0,0,10,14,94,0,0,0,0,63,0,0,0,0,0,1,0,0,0,0.08962705731391907,Jaidyn Stephenson,0,16017,13,North Melbourne,2021,12,0
11,79,3,0,1,5,0,95,47,50,0,0,1,225,7,0,9,6,0,4,2,0,10,5.4,1,5,34,12,6,48,0,0,0,0,76,1,0,0,0,1,0,0,0,0,-0.022186070680618286,Nathan Broad,0,15924,6,Richmond,2021,37,0
17,71,2,2,0,0,0,73,112,114,0,4,8,431,4,0,5,12,2,7,2,0,13,16.9,2,0,9,10,9,64,0,0,0,0,239,0,1,1,0,0,0,0,0,0,1.417157530784607,Callan Ward,0,16036,16,Greater Western Sydney,2021,4,0
7,39,3,0,1,3,0,89,119,125,3,3,4,281,2,0,8,5,1,4,1,0,12,16.1,2,0,20,11,9,65,1,1,0,1,152,1,0,0,0,0,0,0,1,0,0.48926064372062683,Max Gawn,0,16066,19,Melbourne,2021,9,0
9,69,2,0,1,1,0,76,56,80,0,0,4,142,1,0,5,4,3,8,0,0,9,11.1,0,0,7,8,12,80,0,0,0,0,229,1,0,0,0,0,1,0,0,0,0.0345589779317379,Luke Breust,0,15949,9,Hawthorn,2021,20,0
17,77,5,0,4,2,0,86,88,107,0,2,1,132,3,0,15,11,0,6,0,0,15,5.5,0,1,1,9,12,81,0,0,0,0,37,0,1,0,0,1,0,0,0,0,0.34137633442878723,Tom Atkins,0,15885,2,Geelong,2021,8,0
18,86,4,2,2,1,0,92,77,77,0,0,2,450,11,0,7,11,0,5,3,0,7,7.3,2,1,41,9,9,63,0,0,0,0,110,1,0,0,0,0,0,0,0,0,-0.02349226176738739,Jake Kelly,0,16094,22,Adelaide,2021,38,0
18,62,5,1,1,1,0,73,81,79,2,1,2,335,3,0,8,4,0,6,0,0,18,8.9,0,0,27,7,11,73,0,1,0,0,103,1,0,1,0,0,0,0,0,0,0.08841866999864578,Jacob Hopper,0,16078,20,Greater Western Sydney,2021,10,0
21,100,1,0,0,2,0,100,84,102,0,0,5,383,7,0,2,14,0,3,3,0,4,14.9,1,2,9,11,12,83,0,0,0,0,53,1,0,0,0,1,0,0,0,0,0.042300354689359665,Callum Wilkie,0,15998,12,St Kilda,2021,18,0
13,81,1,0,1,1,0,75,65,72,0,0,3,235,4,0,6,9,0,3,0,1,10,6.2,1,0,9,13,7,55,0,0,0,0,109,1,0,0,0,0,0,0,0,1,-0.01644020341336727,Angus Brayshaw,0,16036,16,Melbourne,2021,39,0
17,77,3,0,1,2,0,80,94,97,0,2,5,339,0,2,8,8,1,4,0,0,22,10.8,0,0,13,12,12,84,0,0,0,0,167,1,0,1,0,0,0,0,0,0,-5.479585379362106e-4,Tom Liberatore,0,16085,21,Western Bulldogs,2021,23,0
7,100,0,0,0,1,0,73,20,22,0,0,1,67,0,0,1,3,0,1,0,0,5,4.9,0,1,10,15,6,51,0,0,0,0,29,1,0,0,1,0,0,0,0,0,0.009479906409978867,Jack Madgen,0,15980,11,Collingwood,2021,27,0
11,79,0,0,0,5,0,83,69,80,0,0,3,364,6,0,6,11,0,2,3,0,8,13.4,3,5,31,7,8,55,0,0,0,0,132,1,0,0,0,0,0,0,0,0,-0.03038952313363552,Trent McKenzie,0,16043,17,Port Adelaide,2021,39,0
13,72,3,0,1,0,0,80,87,63,0,0,5,309,1,1,7,10,1,3,0,3,20,10.1,0,0,69,5,9,59,0,0,0,0,17,1,0,0,0,0,1,0,0,0,-0.041289687156677246,Dylan Moore,0,15932,7,Hawthorn,2021,41,0
10,77,1,1,0,1,0,69,51,58,0,0,2,154,2,1,5,4,0,1,0,0,13,8.7,0,0,9,7,10,67,0,0,0,0,42,0,1,0,0,0,1,0,0,0,0.05507029592990875,Charlie Spargo,0,15942,8,Melbourne,2021,20,0
5,63,2,1,0,0,0,77,38,31,0,0,4,224,1,0,1,3,0,1,0,1,16,4.8,1,0,87,13,6,49,0,0,0,0,154,1,0,0,0,0,1,0,0,0,-0.011783391237258911,Alex Sexton,0,16099,23,Gold Coast,2021,27,0
18,86,2,0,1,1,0,74,75,81,0,0,3,219,3,0,8,8,0,3,1,0,17,13,0,0,9,10,10,70,0,0,0,0,56,0,1,0,0,1,0,0,0,0,-0.12573875486850739,Daniel McKenzie,0,16041,16,St Kilda,2021,44,0
8,62,3,2,2,2,0,78,87,75,3,1,3,164,3,2,11,0,0,5,1,0,21,7.6,1,1,38,5,14,89,0,0,0,0,1,0,1,1,0,0,0,0,0,0,-0.15727511048316956,Jai Newcombe,0,16014,13,Hawthorn,2021,45,0
15,88,3,1,0,6,0,97,87,89,0,0,1,110,11,0,4,13,0,5,5,0,8,15.2,1,5,10,13,12,85,0,0,0,0,51,1,0,0,0,1,0,0,0,0,0.059489455074071884,Charlie Ballard,0,15895,3,Gold Coast,2021,12,0
14,78,3,2,1,4,0,82,85,83,0,0,3,377,9,0,2,9,0,3,5,0,2,10.7,1,3,37,12,16,108,0,0,0,0,141,0,1,0,0,1,0,0,0,0,-0.04055250436067581,Jeremy McGovern,0,15898,3,West Coast,2021,36,0
9,60,1,2,1,0,0,83,109,90,0,0,12,332,0,1,0,6,0,2,0,2,9,9.2,0,0,111,18,21,144,0,0,5,0,63,0,1,0,1,0,0,0,0,0,1.6835685968399048,Aaron Naughton,0,15960,10,Western Bulldogs,2021,3,1
14,82,4,1,1,0,0,86,80,89,0,2,6,377,3,0,6,11,1,3,2,1,15,11.8,2,0,75,14,9,68,0,0,0,0,129,1,0,0,0,0,0,0,0,1,-0.013832183554768562,Jack Billings,0,15897,3,St Kilda,2021,34,0
17,68,4,0,2,2,0,83,116,113,0,1,9,358,1,0,6,8,1,6,0,0,12,18.7,1,0,14,9,11,75,0,0,9,0,204,1,0,0,0,0,1,0,0,0,1.7405749559402466,Ed Curnow,0,16102,23,Carlton,2021,2,2
5,63,3,0,2,3,0,78,40,62,0,0,4,90,0,0,3,4,2,5,0,0,8,2,1,2,16,8,12,80,0,0,0,0,152,0,1,0,0,0,1,0,0,0,-0.008170818910002708,Levi Casboult,0,16038,16,Carlton,2021,38,0
19,73,6,1,2,1,1,85,90,84,3,5,2,411,3,0,9,6,1,6,1,0,19,14.2,1,0,16,5,11,71,0,0,0,0,61,1,0,1,0,0,0,0,0,0,0.19684752821922302,Shai Bolton,0,16050,17,Richmond,2021,12,0
19,79,3,0,0,1,0,82,107,72,2,1,2,127,4,0,13,8,2,8,0,1,24,9.6,0,0,111,3,5,33,0,0,0,0,5,1,0,0,0,0,1,0,0,0,-0.18347415328025818,Ryan Byrnes,0,15960,10,St Kilda,2021,44,0
19,79,2,1,1,2,0,78,102,122,2,1,4,488,2,1,7,10,1,7,1,0,17,13.7,0,1,22,10,8,58,0,0,0,0,59,1,0,0,0,0,1,0,0,0,0.11104144155979156,Adam Cerra,0,15877,1,Fremantle,2021,10,0
6,60,0,1,0,3,0,75,55,68,0,0,3,258,0,3,0,6,1,3,0,2,5,6.4,0,3,31,14,12,86,0,0,0,0,134,0,1,0,1,0,0,0,0,0,-0.024225566536188126,Ben Brown,0,16043,17,Melbourne,2021,38,0
31,80,1,0,0,0,0,93,155,193,4,1,6,347,4,0,8,19,2,12,1,2,26,24.6,2,0,29,13,13,91,1,1,10,0,56,0,1,1,0,0,0,0,0,0,2.5869300365448,Sam Walsh,0,16058,18,Carlton,2021,1,3
4,80,1,0,0,1,0,83,33,38,0,0,2,77,0,0,4,3,1,3,0,1,12,6.9,0,1,15,7,12,79,0,0,0,0,14,0,1,0,1,0,0,0,0,0,-0.0057378849014639854,Josh Treacy,0,16096,22,Fremantle,2021,36,0
9,90,2,1,1,4,0,91,52,49,0,0,0,235,3,1,1,8,1,1,1,0,2,5,0,4,45,9,6,45,0,0,0,0,9,1,0,0,0,0,0,0,0,0,-5.18132233992219e-4,Harry Edwards,0,16073,20,West Coast,2021,27,0
5,50,2,0,1,3,0,83,50,51,0,0,5,228,0,0,0,2,3,3,0,3,6,6.6,0,2,16,11,11,77,0,0,0,0,269,1,0,0,1,0,0,0,0,0,0.03853539377450943,Josh J. Kennedy,0,15962,10,West Coast,2021,20,0
7,70,5,0,0,0,0,73,41,24,0,0,4,161,1,0,1,4,0,3,0,2,13,1.2,0,0,9,9,9,63,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0.0013891865964978933,Connor West,0,16087,21,West Coast,2021,37,0
5,83,0,1,0,1,0,73,31,35,0,1,2,101,0,1,6,2,0,1,0,0,18,5.5,0,0,16,5,11,71,0,0,0,0,20,1,0,0,1,0,0,0,0,0,-0.008129961788654327,Jamaine Jones,0,15984,11,West Coast,2021,36,0
19,95,1,0,0,3,1,83,80,83,0,0,4,573,3,0,7,13,0,1,1,0,7,6.3,1,2,12,7,14,91,0,0,0,0,143,0,1,0,0,0,0,0,0,0,0.09085617959499359,Nathan Wilson,0,16027,15,Fremantle,2021,16,0
10,91,0,0,0,7,0,83,59,84,0,0,4,287,1,0,3,7,0,0,0,0,7,8.9,0,5,63,18,11,84,0,0,0,0,93,0,1,0,0,1,0,0,0,0,0.05133151635527611,Martin Gleeson,0,16044,17,Essendon,2021,14,0
13,100,1,0,0,2,0,89,54,51,0,0,4,125,3,0,1,6,0,4,0,0,2,4.3,1,2,51,12,6,48,0,0,0,0,107,1,0,0,0,1,0,0,0,0,0.013986615464091301,Josh Walker,0,15925,6,North Melbourne,2021,27,0
8,57,1,1,0,1,0,82,86,99,0,0,8,241,1,2,3,5,2,3,0,0,15,9.6,1,1,0,7,12,79,0,0,6,0,237,0,0,0,0,0,1,0,0,0,1.5905861854553223,Luke Breust,0,16056,18,Hawthorn,2021,4,0
12,71,2,1,1,1,3,77,75,97,0,2,9,304,0,1,4,6,4,10,0,0,19,24.1,1,0,30,7,16,103,0,0,2,0,21,0,1,0,0,0,1,0,0,0,0.4213699996471405,Kysaiah Pickett,0,15935,7,Melbourne,2021,8,0
6,67,1,2,1,2,0,82,45,43,0,0,4,1,1,1,1,3,1,2,0,1,11,1.4,1,0,8,8,13,86,0,0,0,0,58,1,0,0,1,0,0,0,0,0,-0.0017584952292963862,Ben Long,0,16064,19,St Kilda,2021,32,0
12,92,2,0,2,1,0,83,49,53,1,0,4,23,1,1,4,5,0,5,0,1,13,6.1,1,1,10,13,8,61,0,0,0,0,153,0,1,0,1,0,0,0,0,0,-0.027354231104254723,Gary Rohan,0,15980,11,Geelong,2021,39,0
13,81,0,0,0,0,0,84,67,68,0,3,3,88,2,1,8,4,0,5,0,0,14,6,1,0,7,8,10,68,0,0,0,0,221,0,1,0,0,1,0,0,0,0,0.021385865285992622,David Zaharakis,0,15953,9,Essendon,2021,23,0
12,60,4,0,1,0,0,66,79,74,0,3,3,302,1,1,3,5,1,5,0,0,11,6,1,0,23,14,9,68,0,0,0,0,55,0,1,0,1,0,0,0,0,0,0.010335797443985939,Rhys Mathieson,0,16022,14,Brisbane Lions,2021,24,0
9,64,4,1,1,3,0,75,61,64,1,2,3,242,1,0,7,4,0,3,0,0,14,12.3,1,3,40,8,9,62,0,0,0,0,55,0,1,1,0,0,0,0,0,0,-0.06426522135734558,Daniel McKenzie,0,16026,15,St Kilda,2021,44,0
17,90,3,0,2,1,0,85,70,92,1,3,10,373,0,2,10,9,0,6,0,1,27,16.4,0,0,38,11,19,125,0,0,0,0,68,0,1,1,0,0,0,0,0,0,-0.2854843735694885,Zac Bailey,0,16100,23,Brisbane Lions,2021,45,0
19,79,1,0,0,6,0,82,76,102,0,0,7,650,6,0,8,15,0,3,0,1,10,7.9,3,5,24,11,10,71,0,0,0,0,138,1,0,0,0,1,0,0,0,0,0.007283864542841911,Nathan Wilson,0,15946,8,Fremantle,2021,23,0
5,71,1,1,1,0,1,86,48,59,0,0,4,245,0,2,3,4,0,1,0,0,8,7.5,0,0,4,9,12,81,0,1,0,0,82,0,1,0,1,0,0,0,0,0,0.11452677845954895,Bayley Fritsch,0,16101,23,Melbourne,2021,13,0
13,68,4,0,0,4,3,74,84,72,0,0,1,538,7,0,3,8,0,4,3,0,5,9.2,0,4,29,4,10,64,0,0,0,0,53,1,0,0,1,0,0,0,0,0,0.0364021398127079,Nick Blakey,0,16083,21,Sydney,2021,23,0
6,60,3,1,1,0,0,90,85,93,0,0,8,349,2,3,2,5,2,4,0,3,17,14.7,2,0,25,15,15,105,0,0,5,0,284,0,1,0,1,0,0,0,0,0,1.1392123699188232,Jack Riewoldt,0,15875,1,Richmond,2021,4,0
4,57,2,1,2,1,0,80,30,38,1,0,4,81,0,1,2,3,1,4,0,0,14,3.3,0,0,9,9,9,63,0,0,0,0,26,1,0,0,1,0,0,0,0,0,-0.004380186088383198,Izak Rankine,0,16028,15,Gold Coast,2021,30,0
12,67,4,1,1,1,1,77,59,63,2,3,4,187,2,0,6,4,3,8,0,0,13,9.3,3,1,16,9,10,69,0,0,0,0,174,0,1,1,0,0,0,0,0,0,0.04750213399529457,Adam Treloar,0,15876,1,Western Bulldogs,2021,20,0
3,60,2,1,1,14,0,95,21,35,0,0,1,37,3,0,4,3,0,1,1,0,4,6.2,0,14,30,7,11,73,0,0,0,0,22,1,0,0,0,0,0,0,0,0,-0.005753560923039913,Ben McKay,0,15935,7,North Melbourne,2021,38,0
13,93,3,0,3,0,0,86,63,68,0,0,5,258,3,0,5,10,0,2,1,0,5,4.6,1,0,7,7,17,109,0,0,0,0,147,0,1,0,0,0,0,0,0,0,-0.007773956283926964,Harry Cunningham,0,16076,20,Sydney,2021,38,0
10,83,0,0,0,1,0,42,47,44,0,1,2,128,3,0,4,5,0,6,0,0,8,7.7,1,0,34,7,14,91,0,0,0,0,27,0,1,0,1,0,0,0,0,0,0.003640271257609129,Zach Guthrie,0,15958,10,Geelong,2021,29,0
9,64,5,0,2,1,0,84,51,40,1,1,3,221,0,0,8,3,2,3,0,0,15,3,0,1,59,9,5,39,0,0,0,0,56,1,0,0,0,0,1,0,0,0,-0.008056349121034145,Jaidyn Stephenson,0,15889,2,North Melbourne,2021,29,0
4,44,2,0,0,0,0,89,50,42,0,0,3,185,1,3,8,1,5,6,0,0,20,5.8,1,0,34,12,6,48,0,0,0,0,103,1,0,0,0,0,1,0,0,0,-0.08164344727993011,Jason Castagna,0,15924,6,Richmond,2021,45,0
8,80,3,0,3,4,0,82,18,44,0,0,3,175,3,0,3,4,0,2,1,0,7,3.1,1,4,9,18,9,72,0,0,0,0,22,0,1,0,0,0,0,0,0,1,0.019309550523757935,Lachie Young,0,16028,15,North Melbourne,2021,22,0
11,79,4,0,3,9,0,96,50,70,0,0,2,239,7,0,7,5,0,5,1,0,8,14.4,2,7,37,10,11,76,0,0,0,0,118,1,0,0,0,0,0,0,0,0,9.633859153836966e-4,Sam Frost,0,15983,11,Hawthorn,2021,27,0
6,75,2,0,1,1,0,76,37,40,0,0,2,79,0,2,3,3,0,2,0,0,12,6.7,0,0,21,7,14,91,0,0,0,0,82,1,0,0,0,0,1,0,0,0,0.006103977560997009,Sam Powell-Pepper,0,16009,13,Port Adelaide,2021,28,0
14,88,1,1,0,1,0,100,94,88,0,1,8,251,1,2,2,8,3,4,0,1,11,16.2,2,0,37,12,16,108,0,0,0,0,217,0,1,0,0,0,1,0,0,0,0.0029546956066042185,Jack Darling,0,15898,3,West Coast,2021,26,0
17,63,2,1,0,4,1,86,92,92,0,3,5,489,5,0,4,8,0,5,1,0,11,9.7,1,0,55,20,13,98,0,0,0,0,151,0,1,0,0,0,0,0,0,1,0.07207516580820084,Lachie Hunter,0,16032,15,Western Bulldogs,2021,12,0
24,80,1,2,0,3,0,81,135,125,2,2,12,341,4,0,13,12,0,4,0,0,24,13.4,2,2,63,12,19,126,0,0,1,0,229,0,1,0,0,0,0,0,0,1,1.0030245780944824,Mitch Duncan,0,15938,8,Geelong,2021,5,0
13,77,2,2,0,2,0,76,93,83,0,0,4,48,6,0,10,7,2,6,1,2,17,10,0,1,1,7,11,73,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0.1420752853155136,Deven Robertson,0,15893,3,Brisbane Lions,2021,13,0
15,83,5,1,2,1,1,70,63,71,1,2,3,102,7,0,9,7,1,10,1,0,12,10.8,2,1,86,6,7,48,0,0,0,0,53,1,0,0,0,1,0,0,0,0,-0.07145553827285767,Daniel McKenzie,0,15911,5,St Kilda,2021,43,0
8,73,3,0,0,8,0,93,35,53,0,0,4,198,7,0,3,4,0,6,1,0,7,9.1,3,8,27,10,15,100,1,1,0,0,83,0,1,0,0,0,0,0,0,0,1.8545566126704216e-4,Aliir Aliir,0,16078,20,Port Adelaide,2021,26,0
1,20,0,1,0,0,0,79,35,28,0,0,2,147,0,2,3,1,0,0,0,0,18,1.5,0,0,19,12,8,60,0,0,0,0,11,1,0,0,0,0,1,0,0,0,-0.01543216872960329,Cody Weightman,0,16049,17,Western Bulldogs,2021,34,0
8,62,2,1,0,0,0,79,61,42,0,0,1,207,3,0,8,5,0,2,0,0,13,5,0,0,54,11,9,65,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0.05245101824402809,Nik Cox,0,15887,2,Essendon,2021,17,0
8,73,1,3,0,0,0,83,58,51,1,0,5,239,0,0,9,6,0,2,0,0,16,4.4,0,0,46,15,9,69,0,0,0,0,34,1,0,0,1,0,0,0,0,0,-0.00882810726761818,Lachie Schultz,0,15987,11,Fremantle,2021,31,0
11,92,4,3,4,5,0,71,69,99,3,3,6,90,0,0,7,3,0,3,0,0,11,15.3,3,5,24,13,16,109,0,0,0,0,47,0,1,0,0,0,0,0,1,0,0.18291281163692474,Andrew Phillips,0,15927,6,Essendon,2021,12,0
19,70,4,2,1,0,0,80,109,104,1,2,6,285,3,0,18,8,0,7,0,1,24,8,2,0,7,8,10,68,0,0,0,0,87,0,1,0,0,0,0,0,0,1,1.1167165040969849,Andrew McGrath,0,15953,9,Essendon,2021,4,0
7,70,1,0,0,0,0,78,51,45,0,0,2,187,1,3,7,2,0,2,0,0,22,6.3,0,0,50,6,8,54,0,0,0,0,15,1,0,0,0,0,1,0,0,0,-0.0018762890249490738,Dylan Moore,0,15918,5,Hawthorn,2021,34,0
10,67,3,1,1,1,0,87,78,70,2,0,5,221,1,1,4,7,0,2,0,3,13,6.5,1,0,5,6,12,78,0,0,0,0,109,0,1,0,1,0,0,0,0,0,0.004309815354645252,Jordan De Goey,0,15999,12,Collingwood,2021,27,0
12,75,1,2,0,1,0,76,55,65,0,0,1,255,5,0,10,6,0,4,1,0,11,11.3,1,1,9,7,10,67,0,0,0,0,160,0,1,0,0,1,0,0,0,0,-0.08587002754211426,Michael Hibberd,0,15942,8,Melbourne,2021,43,0
12,57,9,1,3,1,0,80,73,55,1,5,0,159,1,1,15,3,1,9,0,0,27,5.2,0,0,111,3,5,33,0,0,0,0,103,1,0,1,0,0,0,0,0,0,0.13527223467826843,Brad Crouch,0,15960,10,St Kilda,2021,11,0
0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,12,79,0,0,0,0,10,1,0,0,1,0,0,0,0,0,0.002467049052938819,Beau McCreery,0,16027,15,Collingwood,2021,34,0
31,89,1,1,0,1,0,85,115,146,3,4,8,289,5,0,8,14,1,10,0,0,16,18.6,0,0,62,16,17,118,1,1,3,0,164,0,1,1,0,0,0,0,0,0,1.5855567455291748,Jack Macrae,0,15913,5,Western Bulldogs,2021,3,1
15,94,1,1,0,7,0,98,62,90,0,0,2,125,7,0,4,9,0,3,2,0,5,8,0,7,38,5,15,95,0,0,0,0,83,0,1,0,0,0,0,0,0,0,0.005193391814827919,Jack Henry,0,16068,19,Geelong,2021,28,0
23,89,3,1,2,2,0,84,102,108,2,1,7,163,4,1,11,4,1,8,0,0,17,14.6,3,1,30,10,16,106,0,0,0,0,233,0,1,0,0,0,0,0,0,1,0.23406794667243958,Jack Redden,0,15955,9,West Coast,2021,8,0
12,86,1,0,0,0,0,85,54,51,0,1,4,192,4,0,7,5,0,4,0,1,14,8.2,1,0,27,10,11,76,0,0,0,0,27,1,0,0,0,1,0,0,0,0,0.006873613223433495,John Noble,0,15912,5,Collingwood,2021,26,0
6,67,3,2,1,5,0,92,39,48,0,0,1,38,5,0,3,5,0,1,2,1,3,3.3,0,3,16,8,12,80,0,0,0,0,122,0,1,0,0,0,0,0,0,0,-0.005152961239218712,Lachie Plowman,0,16038,16,Carlton,2021,36,0
17,85,3,1,2,0,0,66,93,130,0,2,10,341,1,1,8,8,2,7,0,0,29,21,2,0,46,7,18,115,0,0,3,0,81,0,1,0,0,0,1,0,0,0,0.4495104253292084,Sam Powell-Pepper,0,15987,11,Port Adelaide,2021,6,0
23,72,4,1,2,0,0,78,91,117,3,5,8,205,5,1,10,4,1,13,0,0,27,19.5,4,0,28,13,14,97,0,0,10,0,28,0,1,1,0,0,0,0,0,0,2.3014285564422607,Willem Drew,0,16061,19,Port Adelaide,2021,1,3
