kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcomeDraw,match_outcomeLoss,match_outcomeWin,player_positionBPL,player_positionBPR,player_positionC,player_positionCHB,player_positionCHF,player_positionFB,player_positionFF,player_positionFPL,player_positionFPR,player_positionHBFL,player_positionHBFR,player_positionHFFL,player_positionHFFR,player_positionINT,player_positionR,player_positionRK,player_positionRR,player_positionSUB,player_positionWL,player_positionWR,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
6,3,9,15,9,60,0,2,4,4,0,4,2,7,3,3,7,9,0,2,3,2,2,80,61,72,1,1,8,187,4,4,0,1,2,2,0,8,2,0,5,1,17.4,1,2,12,0,23,4,3,3,35,22,14,106,0,0,0,0,0.013574660633484163,0.014778325123152709,0.0297029702970297,0.020134228187919462,0,0.09090909090909091,0.04,0.038461538461538464,0.027777777777777776,0.027131782945736434,0.018789144050104383,0,0.06666666666666667,0.11764705882352941,0.032520325203252036,0.047619047619047616,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.012473350390791893,Oscar Allen,0,15519,14,West Coast,2019,36,0
6,2,1,7,4,57,2,2,0,7,0,0,0,1,1,0,2,5,0,1,0,0,0,67,69,69,0,0,6,174,1,1,1,0,0,1,0,10,3,1,1,0,0,0,1,18,9,0,1,5,0,35,22,14,106,0,0,0,0,0.013574660633484163,0.009852216748768473,0.0033003300330033004,0.009395973154362415,0.08,0.09090909090909091,0.07,0,0,0.007751937984496124,0.010438413361169102,0,0.03333333333333333,0,0.008130081300813009,0.07936507936507936,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.020973866805434227,Jarrod Cameron,0,15519,14,West Coast,2019,41,0
12,3,6,18,11,61,0,0,0,5,3,2,0,8,1,3,4,11,0,0,0,0,0,84,69,42,0,0,1,335,6,5,0,1,2,0,0,8,6,0,3,0,0,0,0,9,1.2,0,0,1,0,19,9,9,63,0,0,0,0,0.028639618138424822,0.015384615384615385,0.022222222222222223,0.026124818577648767,0,0,0.037037037037037035,0.02127659574468085,0,0.015625,0.025522041763341066,0,0,0,0.049586776859504134,0.024390243902439025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-4.046479589305818e-4,Shaun Burgoyne,0,15520,14,Hawthorn,2019,30,0
5,3,0,5,4,80,4,0,0,0,0,1,0,4,1,3,4,1,3,3,0,0,0,60,40,52,0,0,4,166,3,0,0,0,0,3,1,1,4,0,0,0,0,0,0,4,14,0,0,4,0,19,10,12,82,0,0,0,0,0.011933174224343675,0.015384615384615385,0,0.00725689404934688,0.19047619047619047,0,0,0.010638297872340425,0,0.015625,0.002320185614849188,0.12,0.15,0,0.024793388429752067,0.0975609756097561,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2003358006477356,Lance Franklin,1,15520,14,Sydney,2019,6,0
3,2,6,9,7,78,1,1,0,3,0,1,0,2,0,1,4,6,0,1,5,0,0,77,43,62,0,0,5,60,3,2,1,0,0,0,0,3,2,3,4,0,0,0,0,11,7.5,1,1,2,5,19,9,9,63,0,0,0,0,0.007159904534606206,0.010256410256410256,0.022222222222222223,0.013062409288824383,0.047619047619047616,0.0625,0.022222222222222223,0.010638297872340425,0,0.015625,0.013921113689095127,0,0.05,0,0.024793388429752067,0.04878048780487805,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0010371129028499126,Jarryd Roughead,0,15520,14,Hawthorn,2019,35,0
9,4,3,12,9,75,0,0,0,1,2,0,0,2,2,1,5,7,1,0,4,0,0,88,48,59,0,0,2,175,2,5,0,1,3,0,0,3,7,0,2,0,0,1,0,3,8.1,0,1,0,4,19,9,9,63,0,0,0,0,0.021479713603818614,0.020512820512820513,0.011111111111111112,0.01741654571843251,0,0,0.007407407407407408,0,0,0.01953125,0.016241299303944315,0.04,0,0,0.01652892561983471,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.372875068336725e-4,James Frawley,0,15520,14,Hawthorn,2019,34,0
9,3,10,19,11,58,0,1,0,6,0,4,7,6,0,3,12,7,0,0,1,0,0,67,72,77,3,4,5,221,5,1,0,0,0,0,0,8,2,1,12,0,0,0,0,16,9,0,1,2,0,19,10,12,82,0,0,0,1,0.021479713603818614,0.015384615384615385,0.037037037037037035,0.027576197387518143,0,0.0625,0.044444444444444446,0.0425531914893617,0.10144927536231885,0.046875,0.016241299303944315,0,0,0,0.04132231404958678,0.04878048780487805,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1987190991640091,Josh P. Kennedy,0,15520,14,Sydney,2019,7,0
0,0,6,6,5,83,0,0,24,0,0,0,1,3,1,2,7,3,0,0,7,0,0,82,31,55,0,1,2,2,2,2,0,0,0,4,1,6,0,1,2,6,48,0,0,12,11.4,50,1,0,3,19,9,9,63,0,0,0,0,0,0,0.022222222222222223,0.008708272859216255,0,0,0,0,0.014492753623188406,0.02734375,0.0069605568445475635,0,0,0,0.01652892561983471,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0017972716595977545,Ben McEvoy,0,15520,14,Hawthorn,2019,38,0
13,1,12,25,14,56,1,0,0,11,1,8,6,5,2,2,11,12,1,0,4,0,0,79,112,87,1,5,4,335,8,2,4,0,0,0,0,11,3,0,5,0,0,0,0,29,13.3,0,2,1,1,19,9,9,63,0,0,0,0,0.031026252983293555,0.005128205128205128,0.044444444444444446,0.036284470246734396,0.047619047619047616,0,0.08148148148148149,0.0851063829787234,0.08695652173913043,0.04296875,0.027842227378190254,0.04,0,0,0.06611570247933884,0.024390243902439025,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10799597948789597,Liam Shiels,0,15520,14,Hawthorn,2019,12,0
6,2,2,8,6,75,0,1,0,3,1,3,1,1,0,1,2,6,0,0,1,1,0,77,38,42,1,0,4,153,0,1,0,0,0,0,0,6,4,0,1,0,0,0,0,13,4.1,0,1,1,0,19,9,9,63,0,0,0,0,0.014319809069212411,0.010256410256410256,0.007407407407407408,0.011611030478955007,0,0.0625,0.022222222222222223,0.031914893617021274,0.014492753623188406,0.0078125,0.013921113689095127,0,0,0,0,0.024390243902439025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-4.280544235371053e-4,Tom Scully,0,15520,14,Hawthorn,2019,31,0
19,8,10,29,22,76,1,0,0,3,3,4,3,5,1,1,8,22,0,0,2,0,1,77,117,119,1,2,6,547,2,6,0,1,1,0,0,4,12,0,5,0,0,0,0,14,15.8,0,2,1,1,19,9,9,63,0,0,3,0,0.045346062052505964,0.041025641025641026,0.037037037037037035,0.0420899854862119,0.047619047619047616,0,0.022222222222222223,0.0425531914893617,0.043478260869565216,0.03125,0.05104408352668213,0,0,0.06666666666666667,0.01652892561983471,0.024390243902439025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6572732925415039,Ricky Henderson,0,15520,14,Hawthorn,2019,3,1
9,5,3,12,8,67,1,1,0,1,0,1,1,2,1,0,5,9,1,2,1,0,2,85,60,80,0,1,6,190,4,0,0,0,0,1,1,4,6,2,2,0,0,0,1,5,6.8,0,1,2,0,19,9,9,63,0,0,0,0,0.021479713603818614,0.02564102564102564,0.011111111111111112,0.01741654571843251,0.047619047619047616,0.0625,0.007407407407407408,0.010638297872340425,0.014492753623188406,0.01953125,0.02088167053364269,0.04,0.1,0.13333333333333333,0.03305785123966942,0.04878048780487805,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007382557727396488,Jack Gunston,0,15520,14,Hawthorn,2019,43,0
5,3,4,9,8,89,1,0,0,1,0,1,0,4,0,2,3,6,0,0,0,0,0,74,36,48,0,0,3,141,4,1,0,0,0,0,0,4,4,1,3,0,0,0,2,12,3.6,0,0,1,0,19,10,12,82,0,0,0,0,0.011933174224343675,0.015384615384615385,0.014814814814814815,0.013062409288824383,0.047619047619047616,0,0.007407407407407408,0.010638297872340425,0,0.01171875,0.013921113689095127,0,0,0,0.03305785123966942,0.024390243902439025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.1790958524215966e-4,Daniel Menzel,0,15520,14,Sydney,2019,29,0
3,3,2,5,3,60,0,1,10,4,0,2,0,1,0,1,2,3,1,1,1,0,1,88,46,52,0,0,5,66,0,0,3,0,0,1,0,5,2,0,1,1,43.5,0,1,16,5.3,23,1,1,0,19,10,12,82,0,0,0,0,0.007159904534606206,0.015384615384615385,0.007407407407407408,0.00725689404934688,0,0.0625,0.02962962962962963,0.02127659574468085,0,0.0078125,0.0069605568445475635,0.04,0.05,0.06666666666666667,0,0.024390243902439025,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0020595293026417494,Sam Reid,0,15520,14,Sydney,2019,40,0
1,1,8,9,7,78,0,0,0,2,0,1,0,1,0,1,3,7,0,0,0,0,0,76,27,41,0,0,2,29,1,0,0,0,0,1,0,5,1,2,3,0,0,0,0,23,2.7,0,0,0,0,19,9,9,63,0,0,0,0,0.002386634844868735,0.005128205128205128,0.02962962962962963,0.013062409288824383,0,0,0.014814814814814815,0.010638297872340425,0,0.01171875,0.016241299303944315,0,0,0,0.008264462809917356,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.4152192054316401e-4,Paul Puopolo,0,15520,14,Hawthorn,2019,28,0
15,5,9,24,17,71,0,2,0,3,3,8,2,4,1,1,5,20,0,1,2,3,0,92,90,96,0,2,8,532,4,1,1,0,0,0,0,6,9,0,4,0,0,0,1,14,7.7,0,1,2,0,19,9,9,63,0,0,0,0,0.03579952267303103,0.02564102564102564,0.03333333333333333,0.03483309143686502,0,0.125,0.022222222222222223,0.0851063829787234,0.028985507246376812,0.01953125,0.04640371229698376,0,0.05,0,0.03305785123966942,0.04878048780487805,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.10443933308124542,Isaac Smith,0,15520,14,Hawthorn,2019,44,0
20,7,11,31,23,74,1,0,0,12,3,2,7,4,3,1,12,16,0,0,0,0,0,87,157,138,2,5,6,383,5,4,3,0,0,0,0,11,13,2,8,0,0,0,0,30,21.3,1,2,1,0,19,10,12,82,0,0,10,1,0.0477326968973747,0.035897435897435895,0.040740740740740744,0.04499274310595065,0.047619047619047616,0,0.08888888888888889,0.02127659574468085,0.10144927536231885,0.046875,0.037122969837587005,0,0,0,0.04132231404958678,0.024390243902439025,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5672607421875,Luke Parker,3,15520,14,Sydney,2019,1,3
7,2,2,9,7,78,1,0,0,3,0,2,0,3,1,2,5,4,1,1,0,0,0,83,44,54,0,0,5,195,4,1,0,0,0,1,1,4,5,2,3,0,0,0,1,11,10.8,0,0,1,0,19,9,9,63,0,0,0,0,0.016706443914081145,0.010256410256410256,0.007407407407407408,0.013062409288824383,0.047619047619047616,0,0.022222222222222223,0.02127659574468085,0,0.01953125,0.009280742459396751,0.04,0.05,0,0.03305785123966942,0.024390243902439025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.0019855208229273558,Luke Breust,0,15520,14,Hawthorn,2019,39,0
9,4,8,17,17,100,0,0,0,3,5,1,0,0,3,0,5,12,1,0,2,2,1,97,70,100,0,0,4,200,1,8,0,1,2,0,0,5,9,0,2,0,0,2,0,7,11.3,0,2,0,2,19,10,12,82,0,1,0,1,0.021479713603818614,0.020512820512820513,0.02962962962962963,0.02467343976777939,0,0,0.022222222222222223,0.010638297872340425,0,0.01953125,0.027842227378190254,0.04,0,0.06666666666666667,0.008264462809917356,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03547175973653793,Dane Rampe,0,15520,14,Sydney,2019,13,0
19,3,9,28,14,50,1,0,0,6,5,3,8,3,2,1,10,14,0,1,0,0,0,89,113,96,3,5,2,413,3,1,2,0,0,0,0,14,6,0,7,0,0,0,0,22,12.7,0,0,2,0,19,9,9,63,0,0,3,0,0.045346062052505964,0.015384615384615385,0.03333333333333333,0.040638606676342524,0.047619047619047616,0,0.044444444444444446,0.031914893617021274,0.11594202898550725,0.0390625,0.03248259860788863,0,0.05,0,0.024793388429752067,0.04878048780487805,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9215759038925171,Jaeger O'Meara,2,15520,14,Hawthorn,2019,2,2
13,7,4,17,10,59,1,0,20,3,1,7,4,3,2,2,11,6,2,1,2,0,0,68,102,115,0,4,2,260,1,5,0,0,3,0,0,2,7,1,6,5,33.3,2,0,8,14,60,0,1,1,19,10,12,82,0,0,4,0,0.031026252983293555,0.035897435897435895,0.014814814814814815,0.02467343976777939,0.047619047619047616,0,0.022222222222222223,0.07446808510638298,0.057971014492753624,0.04296875,0.013921113689095127,0.08,0.05,0,0.008264462809917356,0.024390243902439025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4267828166484833,Callum Sinclair,0,15520,14,Sydney,2019,5,0
2,3,10,12,8,67,1,0,17,0,1,0,1,1,3,0,7,6,2,1,3,0,0,82,61,68,0,1,3,117,2,1,0,0,0,3,2,3,1,0,1,4,43.6,0,0,5,10.4,39,1,1,2,19,9,9,63,0,0,0,0,0.00477326968973747,0.015384615384615385,0.037037037037037035,0.01741654571843251,0.047619047619047616,0,0,0,0.014492753623188406,0.02734375,0.013921113689095127,0.08,0.05,0,0.01652892561983471,0.024390243902439025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.006712472066283226,Jonathon Ceglar,0,15520,14,Hawthorn,2019,17,0
11,4,4,15,15,100,1,0,0,0,6,2,0,0,1,0,2,14,0,0,0,2,0,78,60,75,0,0,6,391,1,2,0,1,1,0,0,4,11,0,1,0,0,0,0,5,10.1,0,0,1,0,19,9,9,63,0,0,0,0,0.026252983293556086,0.020512820512820513,0.014814814814814815,0.02177068214804064,0.047619047619047616,0,0,0.02127659574468085,0,0.0078125,0.03248259860788863,0,0,0,0.008264462809917356,0.024390243902439025,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.01831933483481407,Jarman Impey,0,15520,14,Hawthorn,2019,14,0
11,6,2,13,8,62,0,0,0,0,3,0,0,1,1,0,4,9,2,0,5,0,0,84,56,67,0,0,1,209,2,5,0,0,2,1,0,2,6,0,1,0,0,3,0,3,4.5,0,0,0,5,19,9,9,63,0,0,0,0,0.026252983293556086,0.03076923076923077,0.007407407407407408,0.018867924528301886,0,0,0,0,0,0.015625,0.02088167053364269,0.08,0,0,0.01652892561983471,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017785432282835245,Tim O'Brien,0,15520,14,Hawthorn,2019,22,0
20,7,8,28,23,82,0,0,0,3,4,2,0,1,0,0,3,20,0,0,0,0,0,94,109,105,0,0,4,385,3,1,0,1,1,0,0,5,17,0,3,0,0,0,0,10,4.5,0,0,0,0,19,10,12,82,0,0,0,0,0.0477326968973747,0.035897435897435895,0.02962962962962963,0.040638606676342524,0,0,0.022222222222222223,0.02127659574468085,0,0.01171875,0.04640371229698376,0,0,0,0.024793388429752067,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.12363090366125107,Jake Lloyd,0,15520,14,Sydney,2019,10,0
15,4,12,27,16,59,0,1,0,6,1,5,2,4,1,2,11,17,0,0,0,0,2,75,101,117,1,1,6,364,5,4,3,0,0,0,0,5,8,3,10,0,0,0,1,24,12.9,0,0,1,0,19,10,12,82,0,0,4,0,0.03579952267303103,0.020512820512820513,0.044444444444444446,0.03918722786647315,0,0.0625,0.044444444444444446,0.05319148936170213,0.028985507246376812,0.04296875,0.03944315545243619,0,0,0.13333333333333333,0.04132231404958678,0.024390243902439025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4297790229320526,Zak Jones,0,15520,14,Sydney,2019,4,0
12,4,11,23,15,65,0,1,0,6,2,3,2,2,1,1,7,15,0,0,0,0,0,71,93,90,0,2,6,385,3,1,2,0,0,0,0,7,8,0,5,0,0,0,0,15,6.2,0,2,1,0,19,10,12,82,0,0,0,0,0.028639618138424822,0.020512820512820513,0.040740740740740744,0.033381712626995644,0,0.0625,0.044444444444444446,0.031914893617021274,0.028985507246376812,0.02734375,0.03480278422273782,0,0,0,0.024793388429752067,0.024390243902439025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0024423773866146803,Isaac Heeney,0,15520,14,Sydney,2019,21,0
6,4,2,8,3,38,1,2,0,3,1,2,0,4,2,4,4,4,1,2,1,0,0,84,44,40,0,0,3,163,4,3,1,0,0,1,0,4,2,1,1,0,0,1,2,11,2,0,1,3,1,19,9,9,63,0,1,0,0,0.014319809069212411,0.020512820512820513,0.007407407407407408,0.011611030478955007,0.047619047619047616,0.125,0.022222222222222223,0.02127659574468085,0,0.015625,0.009280742459396751,0.04,0.1,0,0.03305785123966942,0.07317073170731707,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0015164329670369625,James Sicily,0,15520,14,Hawthorn,2019,37,0
13,5,4,17,11,65,0,1,0,3,0,3,1,1,1,0,6,11,0,0,2,0,0,81,76,67,0,1,2,309,2,1,0,0,0,1,0,7,8,1,4,0,0,0,0,13,8.3,0,0,1,2,19,10,12,82,0,0,0,0,0.031026252983293555,0.02564102564102564,0.014814814814814815,0.02467343976777939,0,0.0625,0.022222222222222223,0.031914893617021274,0.014492753623188406,0.0234375,0.025522041763341066,0,0,0,0.01652892561983471,0.024390243902439025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0012253570603206754,James Rose,0,15520,14,Sydney,2019,24,0
7,2,11,18,12,67,0,0,0,6,3,1,8,3,0,2,12,6,0,0,2,0,0,83,67,86,2,6,4,104,2,0,1,0,0,0,0,9,3,4,10,0,0,0,0,21,11.2,0,3,0,0,19,10,12,82,0,0,0,0,0.016706443914081145,0.010256410256410256,0.040740740740740744,0.026124818577648767,0,0,0.044444444444444446,0.010638297872340425,0.11594202898550725,0.046875,0.013921113689095127,0,0,0,0.01652892561983471,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.17234331369400024,George Hewett,0,15520,14,Sydney,2019,9,0
14,13,7,21,20,95,0,0,0,2,3,1,1,0,0,0,5,18,1,0,5,0,0,85,103,132,1,0,4,165,2,5,0,0,0,0,0,1,13,0,2,0,0,3,0,4,13,0,2,0,3,19,10,12,82,0,0,2,0,0.03341288782816229,0.06666666666666667,0.025925925925925925,0.030478955007256895,0,0,0.014814814814814815,0.010638297872340425,0.014492753623188406,0.01953125,0.04176334106728538,0.04,0,0,0.01652892561983471,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1764031946659088,Callum Mills,0,15520,14,Sydney,2019,8,0
10,7,2,12,9,75,2,0,0,4,0,4,0,1,0,0,3,9,0,2,0,0,3,89,83,89,0,0,6,214,3,0,2,0,0,2,0,5,8,1,3,0,0,0,0,18,10.2,0,0,2,0,19,10,12,82,0,0,2,0,0.02386634844868735,0.035897435897435895,0.007407407407407408,0.01741654571843251,0.09523809523809523,0,0.02962962962962963,0.0425531914893617,0,0.01171875,0.02088167053364269,0,0.1,0.2,0.024793388429752067,0.04878048780487805,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.011179138906300068,Tom Papley,0,15520,14,Sydney,2019,15,0
12,4,4,16,11,69,0,0,3,0,4,2,1,5,2,1,4,11,0,0,4,0,0,90,58,54,0,1,2,306,6,5,0,2,2,0,0,4,7,0,1,1,50,1,0,6,5.3,6,0,0,4,19,10,12,82,0,0,0,0,0.028639618138424822,0.020512820512820513,0.014814814814814815,0.023222060957910014,0,0,0,0.02127659574468085,0.014492753623188406,0.015625,0.025522041763341066,0,0,0,0.049586776859504134,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001527779153548181,Aliir Aliir,0,15520,14,Sydney,2019,23,0
5,5,8,13,11,85,0,0,0,0,1,0,0,1,0,0,7,6,3,0,3,0,0,91,46,64,0,0,2,39,3,7,0,0,2,0,0,3,4,0,4,0,0,3,0,4,7.9,0,0,0,3,19,9,9,63,0,0,0,0,0.011933174224343675,0.02564102564102564,0.02962962962962963,0.018867924528301886,0,0,0,0,0,0.02734375,0.013921113689095127,0.12,0,0,0.024793388429752067,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004405428655445576,Kaiden Brand,0,15520,14,Hawthorn,2019,18,0
9,6,11,20,14,70,0,0,0,7,1,2,2,1,1,1,6,15,0,0,0,0,0,91,93,86,0,2,2,210,4,4,0,0,1,0,0,9,6,0,5,0,0,0,0,14,4.1,0,1,0,0,19,10,12,82,0,0,0,0,0.021479713603818614,0.03076923076923077,0.040740740740740744,0.02902757619738752,0,0,0.05185185185185185,0.02127659574468085,0.028985507246376812,0.0234375,0.03480278422273782,0,0,0,0.03305785123966942,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.003822621423751116,Ryan Clarke,0,15520,14,Sydney,2019,42,0
6,2,7,13,11,85,0,0,0,5,1,0,0,1,0,0,3,9,0,0,5,1,0,92,58,76,0,0,5,97,1,3,0,0,2,0,0,7,4,0,3,0,0,0,0,9,6.4,0,3,0,5,19,9,9,63,0,0,0,0,0.014319809069212411,0.010256410256410256,0.025925925925925925,0.018867924528301886,0,0,0.037037037037037035,0,0,0.01171875,0.02088167053364269,0,0,0,0.008264462809917356,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-4.280544235371053e-4,Blake Hardwick,0,15520,14,Hawthorn,2019,32,0
6,4,5,11,8,73,0,1,0,2,0,2,0,4,0,2,0,11,0,0,0,0,0,84,43,24,0,0,4,159,2,0,0,0,0,0,0,8,4,0,0,0,0,0,1,18,-1.5,0,0,1,0,19,10,12,82,0,0,0,0,0.014319809069212411,0.020512820512820513,0.018518518518518517,0.015965166908563134,0,0.0625,0.014814814814814815,0.02127659574468085,0,0,0.025522041763341066,0,0,0,0.01652892561983471,0.024390243902439025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.463417809456587e-4,Oliver Florent,0,15520,14,Sydney,2019,25,0
8,5,1,9,5,56,1,2,0,1,0,1,1,0,1,0,5,4,1,2,0,0,1,77,54,73,0,1,8,197,0,2,1,0,0,4,1,3,4,3,3,0,0,1,3,15,10.3,0,1,4,0,19,10,12,82,0,0,0,0,0.01909307875894988,0.02564102564102564,0.003703703703703704,0.013062409288824383,0.047619047619047616,0.125,0.007407407407407408,0.010638297872340425,0.014492753623188406,0.01953125,0.009280742459396751,0.04,0.1,0.06666666666666667,0,0.0975609756097561,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.162977078929543e-4,Will Hayward,0,15520,14,Sydney,2019,27,0
17,11,5,22,18,82,0,0,0,3,1,4,0,0,1,0,5,17,0,0,0,0,1,87,107,104,0,0,6,349,2,8,0,0,0,0,0,14,13,0,4,0,0,4,0,17,13.7,0,2,0,0,19,10,12,82,0,0,2,0,0.0405727923627685,0.05641025641025641,0.018518518518518517,0.03193033381712627,0,0,0.022222222222222223,0.0425531914893617,0,0.01953125,0.03944315545243619,0,0,0.06666666666666667,0.01652892561983471,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.11070214956998825,Jordan Dawson,0,15520,14,Sydney,2019,11,0
12,8,2,14,11,79,0,0,0,0,2,1,0,0,1,0,4,10,0,0,2,0,0,88,65,70,0,0,4,167,3,5,0,1,2,0,0,6,10,0,3,0,0,1,0,8,5.5,0,1,0,2,19,10,12,82,0,0,0,0,0.028639618138424822,0.041025641025641026,0.007407407407407408,0.020319303338171262,0,0,0,0.010638297872340425,0,0.015625,0.02320185614849188,0,0,0,0.024793388429752067,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.459840366616845e-4,Lewis Melican,0,15520,14,Sydney,2019,26,0
11,3,9,20,14,70,0,0,0,1,5,1,2,3,1,0,8,11,0,0,3,0,0,79,65,73,0,2,5,317,3,7,0,0,2,0,0,12,6,0,7,0,0,0,0,12,14.8,0,2,0,2,19,9,9,63,0,0,0,0,0.026252983293556086,0.015384615384615385,0.03333333333333333,0.02902757619738752,0,0,0.007407407407407408,0.010638297872340425,0.028985507246376812,0.03125,0.025522041763341066,0,0,0,0.024793388429752067,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0026301220059394836,Conor Glass,0,15520,14,Hawthorn,2019,20,0
3,1,4,7,4,57,0,0,0,5,0,0,0,0,0,0,3,4,0,0,0,0,0,65,40,29,0,0,1,34,1,0,0,0,0,0,0,8,0,0,3,0,0,0,0,17,3.1,0,0,0,0,19,9,9,63,0,0,0,0,0.007159904534606206,0.005128205128205128,0.014814814814814815,0.010159651669085631,0,0,0.037037037037037035,0,0,0.01171875,0.009280742459396751,0,0,0,0.008264462809917356,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-4.280544235371053e-4,Harry Morrison,0,15520,14,Hawthorn,2019,33,0
7,1,12,19,13,68,0,0,0,6,1,0,6,2,0,0,10,8,0,0,2,0,0,82,72,71,1,5,1,137,4,3,0,0,0,0,0,14,1,1,8,0,0,0,0,27,13,0,0,0,0,19,9,9,63,0,0,0,0,0.016706443914081145,0.005128205128205128,0.044444444444444446,0.027576197387518143,0,0,0.044444444444444446,0,0.08695652173913043,0.0390625,0.018561484918793503,0,0,0,0.03305785123966942,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0014504522550851107,James Worpel,0,15520,14,Hawthorn,2019,36,0
