kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,rolling_avg_votes_per_game,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcome_Loss,match_outcome_Win,player_position_BPR,player_position_C,player_position_CHB,player_position_CHF,player_position_FB,player_position_FF,player_position_FPL,player_position_FPR,player_position_HBFL,player_position_HBFR,player_position_HFFL,player_position_HFFR,player_position_INT,player_position_R,player_position_RK,player_position_RR,player_position_SUB,player_position_WL,player_position_WR,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
5,1,4,9,6,67,0,0,21,2,0,2,3,3,3,2,7,4,0,0,3,0,1,88,52,73,2,1,2,107,2,2,0,0,1,3,1,9,3,0,2,8,31.8,1,0,22,9.3,66,2,0,2,14,5,11,71,0,0,0,0,64,0.3,0.012594458438287154,0.005555555555555556,0.01384083044982699,0.013119533527696793,0,0,0.018691588785046728,0.0273972602739726,0.04285714285714286,0.028688524590163935,0.009009009009009009,0,0,0.058823529411764705,0.01904761904761905,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.005769208539277315,Rowan Marshall,0,16090,22,St Kilda,2021,20,0
4,0,11,15,11,73,0,0,0,0,1,4,0,6,0,3,6,9,0,0,3,1,1,78,25,48,0,0,2,185,4,5,0,0,0,0,0,10,3,0,6,0,0,0,0,14,8.3,0,0,0,2,25,15,15,105,0,0,0,0,43,0.08571428571428572,0.008988764044943821,0,0.036544850498338874,0.020107238605898123,0,0,0,0.03508771929824561,0,0.021052631578947368,0.020689655172413793,0,0,0.047619047619047616,0.028368794326241134,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0060141016729176044,Liam Baker,0,15875,1,Richmond,2021,27,0
10,2,5,15,9,60,0,0,0,8,0,3,3,1,0,0,5,7,0,0,1,0,0,74,78,68,1,2,1,225,6,1,3,0,0,1,0,12,6,1,4,0,0,1,0,29,10.9,0,0,0,0,52,9,17,111,0,0,0,0,13,0,0.02444987775061125,0.016666666666666666,0.01858736059479554,0.022123893805309734,0,0,0.05970149253731343,0.02912621359223301,0.03260869565217391,0.015625,0.020289855072463767,0,0,0,0.03614457831325301,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00738585414364934,Deven Robertson,0,16037,16,Brisbane Lions,2021,21,0
16,7,18,34,22,65,0,4,0,3,2,6,7,8,1,5,23,12,4,2,1,2,2,86,107,125,3,4,13,396,4,4,0,0,0,0,0,6,8,2,14,0,0,1,1,16,19,1,4,4,0,51,15,14,99,0,0,7,1,192,1.0454545454545454,0.034261241970021415,0.03139013452914798,0.05844155844155844,0.04387096774193548,0,0.16666666666666666,0.02586206896551724,0.06315789473684211,0.1111111111111111,0.08363636363636363,0.024539877300613498,0.16666666666666666,0.09090909090909091,0.2222222222222222,0.030303030303030304,0.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.69307541847229,Nat Fyfe,0,15925,6,Fremantle,2021,2,2
9,5,1,10,6,60,1,0,0,2,0,2,1,2,1,1,2,7,1,1,1,0,0,72,56,37,0,1,4,264,3,1,0,0,0,1,1,5,5,0,0,0,0,0,0,10,3.9,0,1,1,1,25,13,12,85,0,0,0,0,298,0.28125,0.02054794520547945,0.03205128205128205,0.0036101083032490976,0.013986013986013986,0.047619047619047616,0,0.013513513513513514,0.017857142857142856,0.012658227848101266,0.0064516129032258064,0.017948717948717947,0.05,0.06666666666666667,0,0.02127659574468085,0.02127659574468085,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.012153527699410915,Nathan Jones,0,15909,4,Melbourne,2021,18,0
7,4,3,10,9,90,0,0,0,1,2,0,0,0,0,0,4,5,1,0,8,0,0,91,43,69,0,0,3,98,1,7,0,1,5,0,0,7,6,0,3,0,0,4,0,7,11.2,0,2,0,8,39,11,11,77,0,0,0,0,159,0.05673758865248227,0.01583710407239819,0.019704433497536946,0.010344827586206896,0.01366120218579235,0,0,0.011111111111111112,0,0,0.016877637130801686,0.01059322033898305,0.05555555555555555,0,0,0.0078125,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008299510926008224,Liam Jones,0,16062,19,Carlton,2021,20,0
14,5,12,26,19,73,0,0,0,0,5,2,0,3,1,0,5,19,0,0,4,0,0,92,82,81,0,0,5,314,4,7,0,1,4,0,0,8,9,0,4,0,0,0,0,8,6.3,0,1,0,4,1,10,8,58,0,0,0,0,25,0,0.029914529914529916,0.02145922746781116,0.04195804195804196,0.034482758620689655,0,0,0,0.020618556701030927,0,0.019157088122605363,0.03941908713692946,0,0,0,0.027972027972027972,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.08678334951400757,Isaac Quaynor,0,15977,10,Collingwood,2021,16,0
5,4,6,11,6,55,0,0,0,3,1,2,0,1,0,0,5,7,0,0,6,0,1,95,51,58,0,0,1,178,4,5,0,1,1,0,0,7,2,0,5,0,0,1,0,7,7.1,0,1,0,4,9,9,9,63,0,0,0,0,215,0.010752688172043012,0.012135922330097087,0.02702702702702703,0.022556390977443608,0.016224188790560472,0,0,0.030927835051546393,0.020618556701030927,0,0.018315018315018316,0.01837270341207349,0,0,0.08333333333333333,0.028368794326241134,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.0177060067653656,Brad Sheppard,0,16087,21,West Coast,2021,34,0
7,2,8,15,9,60,0,1,0,1,0,2,0,2,0,2,7,8,0,0,2,0,0,74,42,53,0,0,5,166,4,4,0,0,0,1,0,3,2,3,7,0,0,0,0,13,6,0,2,2,1,49,15,15,105,0,0,0,0,31,0,0.019444444444444445,0.014705882352941176,0.027491408934707903,0.02304147465437788,0,0.1,0.009433962264150943,0.021505376344086023,0,0.027450980392156862,0.0213903743315508,0,0,0,0.034482758620689655,0.047619047619047616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.264938369393349e-4,Roarke Smith,0,16071,20,Western Bulldogs,2021,28,0
6,2,10,16,11,69,0,0,0,1,1,0,0,3,0,0,2,14,0,0,6,2,0,97,48,56,0,0,1,169,3,3,0,0,1,0,0,11,3,0,2,0,0,0,0,12,7.1,0,0,0,6,29,4,10,64,0,0,0,0,67,0,0.013986013986013986,0.011560693641618497,0.032467532467532464,0.021709633649932156,0,0,0.009259259259259259,0,0,0.007751937984496124,0.03017241379310345,0,0,0,0.019736842105263157,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016714895144104958,Tom McCartin,0,16083,21,Sydney,2021,31,0
7,4,9,16,10,63,0,1,0,0,0,2,3,3,1,0,9,7,0,1,0,0,1,74,53,46,0,3,4,155,3,2,0,0,0,2,0,3,3,1,9,0,0,0,1,8,0.5,0,1,1,0,11,9,8,57,0,0,0,0,12,0,0.01694915254237288,0.02030456852791878,0.026470588235294117,0.021248339973439574,0,0.06666666666666667,0,0.019801980198019802,0.04411764705882353,0.03461538461538462,0.014522821576763486,0,0.05,0.1,0.023076923076923078,0.025,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.025439033284783363,Archie Perkins,0,16030,15,Essendon,2021,16,0
7,1,5,12,7,58,0,0,0,0,0,1,1,0,0,0,6,6,0,0,3,0,0,86,34,38,1,0,5,84,1,5,0,0,1,0,0,3,2,0,6,0,0,0,0,4,6.2,0,1,0,2,16,5,11,71,0,0,0,0,20,0,0.015909090909090907,0.005917159763313609,0.018115942028985508,0.01675977653631285,0,0,0,0.01,0.013513513513513514,0.02197802197802198,0.0136986301369863,0,0,0,0.007518796992481203,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.011469706892967224,Jarrod Brander,0,15984,11,West Coast,2021,32,0
12,4,9,21,14,67,0,0,0,3,1,5,5,4,0,2,7,15,0,0,3,1,1,83,72,79,0,5,5,261,3,2,0,0,0,0,0,12,6,0,4,0,0,0,1,19,9,0,0,0,1,17,14,11,80,0,0,0,0,166,0.06896551724137931,0.02830188679245283,0.018518518518518517,0.029801324503311258,0.028925619834710745,0,0,0.03333333333333333,0.05154639175257732,0.08771929824561403,0.029411764705882353,0.031982942430703626,0,0,0.08333333333333333,0.02142857142857143,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.05208919942378998,Jack Crisp,0,16019,13,Collingwood,2021,36,0
18,10,7,25,22,88,0,0,0,3,3,4,0,2,1,1,4,21,1,0,3,0,0,87,108,109,0,0,6,409,2,5,0,0,1,0,0,5,17,0,3,0,0,3,0,8,9.7,0,1,0,2,13,13,10,73,0,0,0,0,134,0.03389830508474576,0.046511627906976744,0.06493506493506493,0.026717557251908396,0.03852080123266564,0,0,0.03125,0.043478260869565216,0,0.01486988847583643,0.05614973262032086,0.037037037037037035,0,0,0.015037593984962405,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09288983047008514,Jarman Impey,0,16024,14,Hawthorn,2021,12,0
10,5,1,11,9,82,1,1,0,2,0,3,0,0,1,0,3,8,0,2,1,0,1,64,63,73,0,0,7,256,0,2,0,0,0,1,1,1,8,0,2,0,0,1,1,6,9.3,0,1,3,1,0,13,11,79,0,0,0,0,51,0,0.02358490566037736,0.03731343283582089,0.0036496350364963502,0.015759312320916905,0.045454545454545456,0.08333333333333333,0.014925373134328358,0.02857142857142857,0,0.01060070671378092,0.021108179419525065,0,0.11764705882352941,0.09090909090909091,0,0.07317073170731707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.003277002600952983,Charlie Spargo,0,16056,18,Melbourne,2021,28,0
13,11,3,16,12,75,0,0,0,2,4,3,0,2,0,0,2,15,0,0,1,0,0,86,86,71,0,0,2,274,5,5,0,0,0,0,0,6,9,0,2,0,0,4,0,7,4.9,0,1,0,1,15,7,12,79,0,0,0,0,12,0,0.03217821782178218,0.05641025641025641,0.012552301255230125,0.024883359253499222,0,0,0.01694915254237288,0.03260869565217391,0,0.00881057268722467,0.03676470588235294,0,0,0,0.04672897196261682,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.033708132803440094,Hayden Young,0,16096,22,Fremantle,2021,35,0
11,2,4,15,9,60,0,0,0,1,1,4,2,2,0,1,7,9,0,0,2,0,0,83,48,67,1,1,2,320,3,2,0,0,0,3,1,6,5,1,6,0,0,0,2,14,8.4,0,1,0,2,29,4,10,64,0,0,0,0,126,0.29292929292929293,0.02564102564102564,0.011560693641618497,0.012987012987012988,0.0203527815468114,0,0,0.009259259259259259,0.0380952380952381,0.028169014084507043,0.027131782945736434,0.01939655172413793,0,0,0,0.019736842105263157,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012568504549562931,Isaac Heeney,0,16083,21,Sydney,2021,29,0
5,0,10,15,10,67,0,0,0,3,0,1,1,0,2,0,12,3,0,0,1,0,0,82,49,66,0,1,7,59,2,3,0,0,0,1,1,3,3,3,9,0,0,0,0,8,9.1,0,1,0,0,39,14,15,104,0,0,0,0,6,0,0.01201923076923077,0,0.0353356890459364,0.02145922746781116,0,0,0.03,0.011764705882352941,0.012987012987012988,0.04225352112676056,0.007389162561576354,0,0,0,0.017094017094017096,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.03476167097687721,Anthony Scott,0,15920,6,Western Bulldogs,2021,38,0
8,0,5,13,9,69,2,0,0,2,1,2,3,2,0,1,6,7,0,0,0,0,1,74,51,66,1,2,5,207,3,0,0,0,0,0,0,5,4,0,4,0,0,0,0,11,13.5,0,0,2,0,4,9,13,87,0,0,0,0,23,0.07692307692307693,0.020618556701030927,0,0.017064846416382253,0.01908957415565345,0.08333333333333333,0,0.014598540145985401,0.02247191011235955,0.04,0.022813688212927757,0.017369727047146403,0,0,0.07142857142857142,0.022900763358778626,0.03773584905660377,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.01678948663175106,Jake Aarts,0,15951,9,Richmond,2021,16,0
15,2,15,30,25,83,0,2,0,4,1,6,10,3,4,2,14,15,0,0,0,0,2,77,97,121,5,5,9,463,5,3,1,0,0,0,0,13,10,2,10,0,0,0,0,20,20.4,0,4,2,0,33,22,11,88,0,1,0,0,162,0.30718954248366015,0.0364963503649635,0.012903225806451613,0.05928853754940711,0.045180722891566265,0,0.07692307692307693,0.044444444444444446,0.05309734513274336,0.14925373134328357,0.059322033898305086,0.03740648379052369,0,0,0.10526315789473684,0.040983606557377046,0.03333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9541816115379333,Rory Laird,0,15886,2,Adelaide,2021,3,1
9,4,9,18,13,72,0,0,0,3,3,1,1,1,0,0,6,12,0,0,2,0,0,81,69,74,0,1,2,251,3,3,0,1,1,0,0,4,6,0,6,0,0,0,0,15,7.2,0,1,1,2,2,14,12,86,0,0,0,0,92,0.04878048780487805,0.020179372197309416,0.022598870056497175,0.035856573705179286,0.02582496413199426,0,0,0.02727272727272727,0.008928571428571428,0.011363636363636364,0.020761245674740483,0.028985507246376812,0,0,0,0.024193548387096774,0.022222222222222223,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.004390588495880365,Blake Acres,0,15961,10,Fremantle,2021,24,0
15,6,4,19,12,63,3,4,0,0,0,5,0,2,1,0,4,13,0,2,0,2,1,92,94,92,0,0,12,322,2,2,0,0,0,1,0,0,8,3,3,0,0,0,1,7,7.8,0,2,7,0,49,18,17,120,0,0,0,0,126,0.18867924528301888,0.0334075723830735,0.03,0.015873015873015872,0.02710413694721826,0.12,0.16,0,0.045871559633027525,0,0.016194331983805668,0.03009259259259259,0,0.08695652173913043,0.0625,0.014705882352941176,0.12727272727272726,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3750057518482208,Joe Daniher,0,16063,19,Brisbane Lions,2021,12,0
7,6,5,12,10,83,0,0,0,1,1,3,0,1,0,0,2,10,0,0,2,0,0,81,53,41,0,0,2,236,0,3,0,0,2,0,0,5,5,0,2,0,0,1,0,6,3.9,0,1,0,1,19,9,8,57,0,0,0,0,41,0,0.015659955257270694,0.027906976744186046,0.023809523809523808,0.0182648401826484,0,0,0.008333333333333333,0.031914893617021274,0,0.008368200836820083,0.024330900243309004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.007930673658847809,Tom Williamson,0,16080,21,Carlton,2021,25,0
7,5,5,12,9,75,0,0,0,0,2,1,0,2,1,0,1,10,0,0,2,0,0,92,47,45,0,0,1,242,1,3,0,1,2,0,0,2,4,0,0,0,0,0,0,2,0.3,0,0,0,2,18,10,11,76,0,0,0,0,109,0.010101010101010102,0.01511879049676026,0.022727272727272728,0.015105740181268883,0.015113350125944584,0,0,0,0.009345794392523364,0,0.004032258064516129,0.01855287569573284,0,0,0,0.006097560975609756,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014593411237001419,Josh Walker,0,15941,8,North Melbourne,2021,34,0
7,6,5,12,11,92,0,0,0,1,1,1,0,2,1,1,2,11,0,0,0,0,0,69,51,51,0,0,4,199,3,1,0,0,0,0,0,8,6,1,2,0,0,0,0,15,5.5,0,0,0,0,45,15,17,117,0,0,0,0,12,0,0.016055045871559634,0.029850746268656716,0.017793594306049824,0.016736401673640166,0,0,0.011235955056179775,0.009345794392523364,0,0.00816326530612245,0.023655913978494623,0,0,0,0.022900763358778626,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.003777753794565797,Justin McInerney,0,15896,3,Sydney,2021,21,0
15,8,5,20,17,85,0,0,0,0,4,3,1,1,0,1,3,14,0,0,1,0,0,73,76,87,0,1,3,501,3,1,0,0,0,0,0,3,12,0,2,0,0,1,1,5,7,0,1,0,0,1,10,8,58,0,0,0,0,126,0.009259259259259259,0.03205128205128205,0.034334763948497854,0.017482517482517484,0.026525198938992044,0,0,0,0.030927835051546393,0.015625,0.011494252873563218,0.029045643153526972,0,0,0,0.02097902097902098,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01882096938788891,Brayden Maynard,0,15977,10,Collingwood,2021,40,0
8,2,15,23,13,57,0,1,0,7,0,4,2,4,2,2,7,15,0,0,0,0,0,85,85,84,1,1,4,194,2,1,2,0,0,0,0,14,5,0,5,0,0,0,0,37,3.1,0,1,1,0,40,10,2,22,0,0,0,0,69,0.09090909090909091,0.016985138004246284,0.01020408163265306,0.05244755244755245,0.03038309114927345,0,0.0625,0.05982905982905983,0.047058823529411764,0.03076923076923077,0.026717557251908396,0.03177966101694915,0,0,0,0.013422818791946308,0.029411764705882353,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001023026299662888,Jack Graham,0,16026,15,Richmond,2021,31,0
14,7,2,16,14,88,0,0,0,0,3,4,0,4,0,0,0,13,0,1,3,0,1,88,67,65,0,0,5,553,3,3,0,0,0,0,0,1,12,0,0,0,0,2,0,5,8.9,0,1,0,3,19,10,11,76,0,0,0,0,58,0.07894736842105263,0.03131991051454139,0.03255813953488372,0.009523809523809525,0.0243531202435312,0,0,0,0.0425531914893617,0,0,0.031630170316301706,0,0.05,0.08333333333333333,0.023809523809523808,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008670113980770111,Jack Lukosius,0,16080,21,Gold Coast,2021,20,0
11,5,9,20,14,70,0,2,0,2,0,2,0,5,1,2,9,11,2,1,2,0,3,93,71,89,0,0,10,387,4,1,2,0,0,1,0,1,7,5,6,0,0,0,0,4,9.4,0,1,2,2,16,15,13,93,0,0,2,0,91,0.027777777777777776,0.026634382566585957,0.02702702702702703,0.032846715328467155,0.02911208151382824,0,0.10526315789473684,0.01680672268907563,0.021739130434782608,0,0.03461538461538462,0.025522041763341066,0.08333333333333333,0.041666666666666664,0.1875,0.04,0.03636363636363636,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.12703046202659607,Harry Himmelberg,0,15962,10,Greater Western Sydney,2021,9,0
28,6,3,31,20,65,0,2,0,1,6,8,1,5,0,1,6,22,0,0,4,0,1,80,111,123,0,1,4,940,8,9,0,0,3,0,0,4,18,0,6,0,0,3,0,5,17.1,0,2,2,4,57,12,15,102,1,1,6,0,227,0.13953488372093023,0.0665083135391924,0.046511627906976744,0.010714285714285714,0.0442225392296719,0,0.11764705882352941,0.007692307692307693,0.08333333333333333,0.012987012987012988,0.019933554817275746,0.05962059620596206,0,0,0.08333333333333333,0.0446927374301676,0.05263157894736842,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.328571081161499,Daniel Rich,0,15916,5,Brisbane Lions,2021,6,0
21,3,10,31,15,48,0,0,0,9,0,7,11,6,1,0,11,16,0,0,2,0,0,90,129,83,5,6,7,446,8,1,1,0,0,0,0,9,7,0,7,0,0,0,0,24,13.2,0,1,0,0,28,11,12,83,0,0,0,0,57,0.021739130434782608,0.05303030303030303,0.015789473684210527,0.038461538461538464,0.04725609756097561,0,0,0.08181818181818182,0.07608695652173914,0.171875,0.04435483870967742,0.04020100502512563,0,0,0,0.06722689075630252,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9644493460655212,Ben Keays,0,15985,11,Adelaide,2021,5,0
9,4,6,15,12,80,1,0,22,3,0,2,4,1,2,0,6,8,1,1,5,0,0,83,93,131,1,3,9,158,1,1,0,0,0,1,1,9,6,0,3,11,32.4,0,0,14,15.7,68,6,1,4,97,10,21,136,0,0,3,0,150,0.029850746268656716,0.02295918367346939,0.023529411764705882,0.02564102564102564,0.023961661341853034,0.04,0,0.03125,0.02247191011235955,0.05333333333333334,0.024291497975708502,0.021052631578947368,0.045454545454545456,0.041666666666666664,0,0.008333333333333333,0.023255813953488372,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5855926871299744,Rhys Stanley,0,15921,6,Geelong,2021,6,0
13,3,14,27,23,85,1,0,0,4,4,1,7,4,1,1,14,11,0,0,1,0,2,79,96,132,0,7,8,320,3,2,0,0,0,0,0,12,12,3,8,0,0,0,2,27,17.9,0,1,1,1,19,13,11,79,0,1,3,0,228,0.56476683937823835,0.03110047846889952,0.016216216216216217,0.0498220640569395,0.03862660944206009,0.05555555555555555,0,0.04081632653061224,0.010752688172043012,0.09722222222222222,0.05223880597014925,0.0267639902676399,0,0,0.14285714285714285,0.02654867256637168,0.02127659574468085,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7590912580490112,Luke Parker,0,16049,17,Sydney,2021,7,0
8,4,3,11,9,82,0,0,0,0,0,1,1,1,1,0,4,7,0,1,0,0,0,66,43,51,0,1,1,185,2,1,0,0,0,1,1,0,6,0,2,0,0,0,1,4,5.4,0,0,0,0,29,13,13,91,0,0,0,0,186,0.023255813953488372,0.018433179723502304,0.017857142857142856,0.011673151750972763,0.015918958031837915,0,0,0,0.010309278350515464,0.017857142857142856,0.01606425702811245,0.016355140186915886,0,0.04,0,0.014925373134328358,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.010602573864161968,Jack Newnes,0,16058,18,Carlton,2021,38,0
10,6,10,20,16,80,0,0,0,4,7,2,1,4,2,2,6,12,0,0,3,0,0,88,80,77,0,1,7,281,3,6,0,2,2,0,0,17,8,0,4,0,0,2,0,18,8.5,0,5,0,2,0,11,12,83,0,0,0,0,173,0.0547945205479452,0.02364066193853428,0.0273972602739726,0.031746031746031744,0.02710027100271003,0,0,0.044444444444444446,0.020833333333333332,0.017543859649122806,0.024896265560165973,0.024242424242424242,0,0,0,0.024193548387096774,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020389188081026077,Nick Vlastuin,0,16098,23,Richmond,2021,36,0
17,3,12,29,21,72,4,1,0,7,0,10,6,3,5,2,18,13,1,1,1,0,1,84,136,180,4,2,12,687,4,5,2,0,0,1,1,5,11,6,9,0,0,0,0,18,34.5,0,4,7,0,13,8,13,86,0,1,10,0,147,0.11363636363636363,0.04392764857881137,0.01948051948051948,0.04580152671755725,0.04468412942989214,0.23529411764705882,0.08333333333333333,0.07291666666666667,0.10869565217391304,0.08571428571428572,0.06691449814126393,0.034759358288770054,0.037037037037037035,0.07692307692307693,0.1111111111111111,0.03007518796992481,0.1794871794871795,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.9771575927734375,Jake Stringer,0,16024,14,Essendon,2021,1,3
9,3,1,10,5,50,3,1,0,5,0,2,2,1,1,0,4,4,0,3,1,0,0,84,78,86,1,1,5,233,2,2,2,0,0,2,0,2,4,0,2,0,0,1,2,22,15.7,4,3,5,1,3,8,12,80,0,1,0,0,140,0.11363636363636363,0.022058823529411766,0.0189873417721519,0.0036900369003690036,0.014727540500736377,0.13636363636363635,0.045454545454545456,0.04132231404958678,0.018518518518518517,0.02857142857142857,0.014814814814814815,0.010498687664041995,0,0.10714285714285714,0,0.015151515151515152,0.09433962264150944,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.053154293447732925,Jake Stringer,0,15902,4,Essendon,2021,41,0
6,5,4,10,7,70,0,1,0,4,1,2,1,0,2,0,2,8,0,0,0,0,0,86,60,48,1,0,4,149,1,0,0,0,0,0,0,4,3,0,0,0,0,0,0,6,0.3,0,0,1,0,10,15,6,51,0,0,0,0,7,0,0.013824884792626729,0.02074688796680498,0.013937282229965157,0.013869625520110958,0,0.05,0.0449438202247191,0.024390243902439025,0.018518518518518517,0.009852216748768473,0.015968063872255488,0,0,0,0.009259259259259259,0.023809523809523808,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.015719981864094734,Nathan Murphy,0,15980,11,Collingwood,2021,32,0
14,11,3,17,10,59,3,3,0,3,0,4,0,0,1,0,2,14,0,5,0,0,0,84,115,135,0,0,9,278,3,2,3,0,0,0,0,1,9,1,1,0,0,1,6,20,5.6,0,0,6,0,14,13,13,91,0,0,8,0,87,0,0.03389830508474576,0.05612244897959184,0.011583011583011582,0.025297619047619048,0.13636363636363635,0.21428571428571427,0.03409090909090909,0.044444444444444446,0,0.008298755186721992,0.03271028037383177,0,0.21739130434782608,0,0.025423728813559324,0.14285714285714285,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0955374240875244,Will Hayward,0,16093,22,Sydney,2021,2,2
10,7,8,18,17,94,0,0,0,7,1,1,1,2,0,0,3,15,1,0,1,0,0,91,95,91,0,1,3,215,2,3,2,0,0,0,0,16,9,0,2,0,0,1,0,24,10.8,0,1,1,0,40,14,14,98,0,0,0,0,88,0.14492753623188406,0.023696682464454975,0.035897435897435895,0.026755852842809364,0.024965325936199722,0,0,0.07446808510638298,0.010416666666666666,0.016129032258064516,0.01276595744680851,0.032397408207343416,0.05263157894736842,0,0,0.01639344262295082,0.02127659574468085,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06239571049809456,Oliver Florent,0,16069,19,Sydney,2021,15,0
8,5,5,13,11,85,0,0,0,2,1,2,1,1,1,0,7,7,1,0,3,0,0,70,58,67,0,1,1,175,2,5,0,0,3,0,0,8,6,0,5,0,0,1,0,11,8.4,0,1,0,3,16,11,16,107,0,0,0,0,48,0,0.018691588785046728,0.02857142857142857,0.018726591760299626,0.01870503597122302,0,0,0.014925373134328358,0.01694915254237288,0.0136986301369863,0.024305555555555556,0.01715686274509804,0.041666666666666664,0,0,0.016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.014090809039771557,Matt Guelfi,0,15936,7,Essendon,2021,30,0
9,2,16,25,17,68,0,0,0,7,2,2,2,4,1,0,7,18,0,0,0,1,0,79,94,75,1,1,7,255,4,2,1,0,0,0,0,9,4,1,5,0,0,0,0,19,8,0,3,1,0,67,15,4,39,0,1,0,0,167,0.30718954248366015,0.02122641509433962,0.010416666666666666,0.05245901639344262,0.03429355281207133,0,0,0.0707070707070707,0.018867924528301886,0.034482758620689655,0.030042918454935622,0.03773584905660377,0,0,0,0.03125,0.0196078431372549,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.08504483848810196,Rory Laird,0,15931,7,Adelaide,2021,38,0
